count,url_from,url_to
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/e-request-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/laptop-loan-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/learn-enter-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/service-delivery-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/research-info-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/research-corner
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/research-square-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/subject-guide-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/self-check-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/play-space-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/alumni-space-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/automatic-printing-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/2013-06-14-07-16-51-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/agriculture-knowledge-centre-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/thai-national-agris-centre-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/international-buffalo-information-centre-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/theater-mini-theater-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/video-on-demand-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-for-graduates-en/2556
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-for-graduates-en/2557-m
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/collaborative-network/library-network-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/collaborative-network/ku-reading-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/collaborative-network/agkc-net-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/collaborative-network/energy-net-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/collaborative-network/quality-assurance-network-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/collaborative-network/4-eng
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/office-hours-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/contact-en/map-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/contact-en/2012-05-25-08-56-33-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://www.lib.ku.ac.th/faq/
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/contact-en/2014-11-18-02-07-31
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/contact-en/2014-11-18-02-10-52
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/th/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/th/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en?page=&print=1&tmpl=component
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://lib.ku.ac.th/web/index.php/en/component/mailto/?link=9c8ee71aef7cdf2c86d2c35309d57ed2a0823e83&template=ja_nex&tmpl=component
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en,http://www.lib.ku.ac.th/check
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/historym-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/mission-v-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/organize-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/the-committee-of-the-university-library
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/qa
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/man-power-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/telephone-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/honorable-awards
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/layout
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/2014-01-24-06-38-24
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/library-en/2015-07-07-02-55-15
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/statistics-en/sercive-stas-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/statistics-en/database-stat-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/statistics-en/2015-01-15-02-15-02/2558
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/administrator-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/office-of-the-secretary
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/library-resource-management-division
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/department-of-information-technology-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/education-technology-division
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/services-department-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/information-division
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-48-56/personal-en/kasetsart-university-archives
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/circulation-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/journal-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/answer-library-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/interlibrary-loan-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/isbn-issn-request-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/reserved-books-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/web-opac-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/reserv-book-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/language-on-demand-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/ku-library-garden-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/2012-05-25-09-13-24/customer-service-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/libservice/
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/component/content/?Itemid=793
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-03-27-09-55-11
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/printed-material-borrowing-rules-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-38-18
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/2012-05-25-09-57-31-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/agis-center-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://kulc.lib.ku.ac.th/kugreenlibrary/
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/resource-en/list-of-new-books-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-for-graduates-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-for-graduates-en/-2555
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-for-graduates-en/2556
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/resource-en/interesting-books-for-graduates-en/2557-m
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/collaborative-network/library-network-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/collaborative-network/ku-reading-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/collaborative-network/agkc-net-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/collaborative-network/energy-net-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/collaborative-network/quality-assurance-network-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/collaborative-network/4-eng
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/office-hours-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/contact-en/map-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/contact-en/2012-05-25-08-56-33-en
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://www.lib.ku.ac.th/faq/
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/contact-en/2014-11-18-02-07-31
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/en/contact-en/2014-11-18-02-10-52
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/th/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area,http://lib.ku.ac.th/web/index.php/th/2013-05-02-04-49-11/library-rules-en/the-rules-reading-area?page=&print=1&tmpl=component
,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/library-rules-en/the-fees-in-case-a-book-is-lost-during-the-borrowing-en,http://lib.ku.ac.th/web/index.php/en/2013-05-02-04-49-11/service-formal-en/book-drop-en
